,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__data_contamination,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
24,0.018750858306884766,0.0011629002747254565,0.0019947052001953124,8.064048063892252e-07,0.24,{'clf__data_contamination': 0.24},0.5553573640937521,0.5547933557803997,0.5447729173728468,0.5895167773575731,0.5605391663573867,0.5609959161923918,0.015146609245291626,13,0.5920237423927028,0.5520171675037189,0.5555729223937285,0.5476907254597811,0.6000435751691698,0.5694696265838203,0.021979452775172936
25,0.023936986923217773,0.007543170556403228,0.002193737030029297,0.00039849319825445385,0.25,{'clf__data_contamination': 0.25},0.5576642300623276,0.5427756406635005,0.5405586760929693,0.5862894539866332,0.564064309885853,0.5582704621382567,0.016569833739058508,19,0.5900707421373641,0.5480784190782401,0.5629850169010941,0.5493436258859037,0.5977342037776879,0.569642401556058,0.020629264918654015
26,0.01874990463256836,0.0007475508515152412,0.001994943618774414,1.2212990259996126e-06,0.26,{'clf__data_contamination': 0.26},0.5516501899611421,0.5450983974824831,0.5412122449380976,0.5865641921890451,0.5556614083708341,0.5560372865883204,0.016066866661591378,24,0.5847397195169661,0.5627051408350116,0.5601408006016781,0.5497572440478538,0.5980021578187859,0.5710690125640591,0.01764003506905516
27,0.018352174758911134,0.0007977965415168361,0.002193641662597656,0.00039854115291887416,0.27,{'clf__data_contamination': 0.27},0.5418439826435406,0.5564297910283196,0.5423237573594732,0.5847047418995094,0.5508298511758467,0.555226424821338,0.015718255081802805,27,0.585800973910841,0.5569258980740045,0.5592168388198545,0.5514572212795857,0.5918502395704959,0.5690502343309564,0.016453794824120266
28,0.0197476863861084,0.0011649456499799298,0.0023923873901367187,0.0004895154760206929,0.28,{'clf__data_contamination': 0.28},0.5505042877862181,0.5532499144356277,0.5376069266542587,0.5894709037728957,0.5588411926845852,0.5579346450667171,0.017237926139906854,22,0.5881136819119253,0.561280140338223,0.5643171500099367,0.5487103138814373,0.5953566942163777,0.57155559607158,0.017438747029860167
29,0.0191495418548584,0.0014666932988156673,0.0019937992095947266,5.56082906231432e-07,0.29,{'clf__data_contamination': 0.29},0.5473174565042761,0.5499511973391473,0.5343407737761047,0.5878275025168669,0.5513386780674014,0.5541551216407594,0.017881815420261276,31,0.5928361645634695,0.56289364380284,0.5654457238853414,0.54670728703883,0.5974437265594065,0.5730653091699776,0.019190936112240674
30,0.019946527481079102,0.002185116250701637,0.0019947052001953124,8.869683855885637e-07,0.3,{'clf__data_contamination': 0.3},0.5442976295908257,0.5545127256928588,0.5299412889924573,0.5901490487683256,0.5502198485056657,0.5538241083100267,0.019970523464743175,33,0.5876408673791118,0.559073248928257,0.5603362111023358,0.547639627244102,0.5899320590523985,0.568924402741241,0.01682540702191555
31,0.024335098266601563,0.006069645654623637,0.0019951820373535155,1.3023853572604812e-06,0.31,{'clf__data_contamination': 0.31},0.5395475488046604,0.545786217223268,0.5187826758917147,0.5848099249400156,0.5461511205479903,0.5470154974815298,0.021370725288178776,42,0.5822792549521516,0.550755274857898,0.5570544618105184,0.5443175279085316,0.5865425152175019,0.5641898069493203,0.0170480437177397
32,0.01914868354797363,0.0009777005370665824,0.0019945144653320313,1.0936112347774234e-06,0.32,{'clf__data_contamination': 0.32},0.5452832821997531,0.5389718083540023,0.5231704634700055,0.5872687228529604,0.5439186120025423,0.5477225777758526,0.021277688743533793,40,0.5849999134664656,0.556997010760145,0.5625124707140151,0.5464302926194085,0.5845042068277385,0.5670887788775546,0.015321000669482323
33,0.01954760551452637,0.0010170838623362025,0.0025949478149414062,0.0012005570711107608,0.33,{'clf__data_contamination': 0.33},0.5533974358974358,0.5362170757538351,0.5223531767495702,0.5893433027748479,0.53731506299724,0.5477252108345858,0.023016464448542613,39,0.5838918874125903,0.5573587283586929,0.5627603900180351,0.550825177132766,0.5795172913522592,0.5668706948548687,0.012763135590451323
34,0.020544004440307618,0.0016219563009581424,0.0029932498931884766,0.0015449596746296632,0.34,{'clf__data_contamination': 0.34},0.5517839549808781,0.5355530516915581,0.5302694718669033,0.5874442137097164,0.5311212394778284,0.5472343863453769,0.021547269877971748,41,0.5904803024991353,0.5567401395455451,0.5581370213369456,0.549353633647897,0.5809288374020777,0.5671279868863202,0.015750978295765272
35,0.020148038864135742,0.000978986645926763,0.0021930694580078124,0.0004001456683378499,0.35,{'clf__data_contamination': 0.35},0.5538218495484775,0.5368528759736779,0.5332604946290456,0.5925614742448266,0.5307015008860111,0.5494396390564077,0.023021753105309156,38,0.5897975803653883,0.557978353518336,0.5595153295200147,0.5515763805484974,0.5817262799604646,0.5681187847825402,0.014870326354595936
36,0.019746732711791993,0.0018284388784664562,0.0019947052001953124,9.36836371631074e-07,0.36,{'clf__data_contamination': 0.36},0.5496302121124341,0.5340747053526282,0.5271203384044301,0.5854284921919264,0.5314642279395034,0.5455435952001844,0.021338630947594434,43,0.590588955712795,0.5587257875432363,0.5564326509841837,0.5529352097375844,0.5827560618362719,0.5682877331628143,0.015325474314637377
37,0.018948793411254883,0.000630676008985121,0.002194499969482422,0.00039906540229205415,0.37,{'clf__data_contamination': 0.37},0.5498792148875096,0.5424832473230901,0.5338801564981561,0.5901151818210234,0.5328222599328619,0.5498360120925282,0.02107383980461137,37,0.5897709331153881,0.5625123369927812,0.5567918346979568,0.5539884175423515,0.5826649749768353,0.5691456994650625,0.01438425348185223
38,0.020745086669921874,0.0017164602899816129,0.001995420455932617,1.6421485288355412e-06,0.38,{'clf__data_contamination': 0.38},0.5575360231564829,0.5380861415945836,0.54848873726086,0.5851092551936568,0.5398416967912499,0.5538123707993667,0.017112543066189607,34,0.5936966720431917,0.5650228400354325,0.5616266191584158,0.5559745531168503,0.5784349685781343,0.5709511305864049,0.013562864757696842
39,0.019547271728515624,0.001351819445355269,0.0019939899444580077,6.503191803448608e-07,0.39,{'clf__data_contamination': 0.39},0.5520303125881778,0.534503982679392,0.5519324222827985,0.5831599971426118,0.541429096241234,0.5526111621868428,0.01665495685851761,35,0.5922986480562011,0.564046517887899,0.5625077058146349,0.5566665149339383,0.5776090484701573,0.5706256870325662,0.012825990393478174
40,0.019946813583374023,0.0010919712411388617,0.002393007278442383,0.0004886169229737001,0.4,{'clf__data_contamination': 0.4},0.5506875967227238,0.5445933870165486,0.5530724427208642,0.5856565176321384,0.5417061969780024,0.5551432282140555,0.015792748927202838,28,0.5985614396614108,0.5687666647743593,0.563718609960859,0.5542483894912764,0.5786700144638346,0.572793023670348,0.015106358200711703
41,0.019748210906982422,0.0007468630403688526,0.0021941661834716797,0.0003995921275981342,0.41,{'clf__data_contamination': 0.41},0.5604579225537487,0.5377308002988037,0.5420588906781512,0.5808106357422623,0.5380978839603244,0.5518312266466581,0.016716167674540226,36,0.6005220700901155,0.5662450539721788,0.5618653276773861,0.5542664009147404,0.5780024901601768,0.5721802685629196,0.016122576778922187
42,0.01914844512939453,0.0011635054679887532,0.0023943901062011717,0.0004889484918532606,0.42,{'clf__data_contamination': 0.42},0.5679377253599263,0.5393513442898682,0.5462276973135579,0.576385540162193,0.5469254428577494,0.555365549996659,0.014220338424366933,26,0.6033356070920235,0.566304572840706,0.5624408869451535,0.5556526585187769,0.5811315836160832,0.5737730618025485,0.016974318583146637
43,0.019348669052124023,0.0014932031423864538,0.002193164825439453,0.00039818433578369045,0.43,{'clf__data_contamination': 0.43},0.5641990475653739,0.5396333612505473,0.5564892816182414,0.5727075412990682,0.5572484193558751,0.5580555302178212,0.010907842189934841,21,0.6000275757677481,0.5718046442883844,0.5664530955908991,0.5573716558247074,0.5812426253869262,0.575379919371733,0.014550921746414655
44,0.02194209098815918,0.003153890978881385,0.001994419097900391,2.086128507063614e-06,0.44,{'clf__data_contamination': 0.44},0.5614666020068302,0.5417248859188926,0.5440832588572853,0.5645961531861329,0.5634805067077491,0.5550702813353781,0.010012005645419809,30,0.601469376700877,0.5715070108146367,0.5614485591890019,0.5575047529368691,0.585067174948708,0.5753993749180185,0.0161437579519649
45,0.019946908950805663,0.0026005983194191916,0.001995086669921875,0.0006307516783793377,0.45,{'clf__data_contamination': 0.45},0.5685290796655511,0.5395307345525064,0.5474319307052238,0.5640010246261296,0.5589403532919112,0.5556866245682643,0.010712585167259354,25,0.6008691625378036,0.5747409696846345,0.5662908458039462,0.5588958616993489,0.5865771081532278,0.5774747895757922,0.014885427909858735
46,0.019148921966552733,0.0011637922230855991,0.002393150329589844,0.0007981546660041439,0.46,{'clf__data_contamination': 0.46},0.5678186041079221,0.5489240695842227,0.5537890406302597,0.5609074404912499,0.5616667058866848,0.5586211721400678,0.006579944475227209,17,0.5995342208081916,0.5728479654337482,0.5703661603103357,0.5550114963109124,0.5840804829953157,0.5763680651717007,0.014836907718899764
47,0.019348287582397462,0.005592453695440749,0.0017941951751708984,0.00074535914784228,0.47,{'clf__data_contamination': 0.47},0.5576390141775603,0.5481044019082912,0.55485465855918,0.5521261869775586,0.5573844353841257,0.5540217394013431,0.0035691499660497478,32,0.5993437554819049,0.570057541045718,0.5699437826099539,0.5593728537716622,0.5820402574996242,0.5761516380817728,0.013636372239850751
48,0.023137378692626952,0.0034788358046728587,0.0023939132690429686,0.00048817877979480726,0.48,{'clf__data_contamination': 0.48},0.5574189543580353,0.5503690751786952,0.55485465855918,0.5554991572388688,0.5573844353841257,0.555105256143781,0.0025767120441532792,29,0.6041547925205546,0.5781501876691193,0.5686895558667002,0.5588141176126767,0.5824023223756786,0.5784421952089459,0.015213684237251921
49,0.019745540618896485,0.0007462130619618144,0.0019951343536376955,0.0006299971631899199,0.49,{'clf__data_contamination': 0.49},0.5662465104205071,0.5525842357458874,0.5554221100484892,0.5547317941016674,0.5542328563323657,0.5566435013297834,0.004891892295804389,23,0.6033327668458466,0.5786891236287774,0.5683558545822975,0.5556440676138629,0.5838043263016722,0.5779652277944913,0.015929252207294565
