,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__data_contamination,param_clf__knn_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
42,0.029520702362060548,0.0016206636251158526,4.567119312286377,0.18209992260463265,0.2,3,"{'clf__data_contamination': 0.2, 'clf__knn_neighbors': 3}",0.6933202749446613,0.6761069426584593,0.6758804812330939,0.6623657758406729,0.6892590842311054,0.6793865117815986,0.010994277770424945,23,0.7493383194164484,0.7411831871091585,0.7520191834901647,0.7480115756768247,0.7456674527655814,0.7472439436916356,0.0036605102831926855
43,0.030118179321289063,0.0014652724014512764,4.631273508071899,0.16506729762842662,0.2,4,"{'clf__data_contamination': 0.2, 'clf__knn_neighbors': 4}",0.6712926994545139,0.6687782168196528,0.670498714119858,0.6400205424303866,0.6798359314499441,0.666085220854871,0.01358159406456688,35,0.7428084894786043,0.7268196807220678,0.7392409053444926,0.7340531615700393,0.7336547196245454,0.7353153913479499,0.005442138060662461
44,0.02612934112548828,0.0026315627533824845,4.6134284973144535,0.19753761201613446,0.2,5,"{'clf__data_contamination': 0.2, 'clf__knn_neighbors': 5}",0.6663569387016667,0.6464047993523143,0.6578753190431594,0.6399878087142258,0.6727212513300286,0.6566692234282789,0.012137562293001709,39,0.7277750647411038,0.7166135700422529,0.7171758284378126,0.7205753518557753,0.7115421095538987,0.7187363849261686,0.005362439927530676
45,0.028523969650268554,0.002410467235860491,4.620317363739014,0.17657526467913107,0.2,6,"{'clf__data_contamination': 0.2, 'clf__knn_neighbors': 6}",0.667505404130167,0.6386742180880445,0.659285832357108,0.6337643474982939,0.6794281262411171,0.6557315856629461,0.01724119976917382,40,0.720553245688411,0.7134206221115871,0.7101667370950492,0.7106272709263296,0.7081619921902997,0.7125859736023352,0.004322843869786888
46,0.02971992492675781,0.002706341352290526,4.632067537307739,0.1940271087118391,0.2,7,"{'clf__data_contamination': 0.2, 'clf__knn_neighbors': 7}",0.6755915439464447,0.6382840124781385,0.6498372452962631,0.641011986852945,0.6721967334868332,0.6553843044121248,0.01562525943511858,41,0.7076096106368236,0.6992347363186775,0.7012554281831358,0.7002070846762247,0.7055783032804387,0.7027770326190601,0.0032455724667332254
47,0.028922367095947265,0.0008923902047259083,4.64313006401062,0.159251482901177,0.2,8,"{'clf__data_contamination': 0.2, 'clf__knn_neighbors': 8}",0.6701825891959268,0.652955443192488,0.6442780823598334,0.6274977323303117,0.6705794663864089,0.6530986626929938,0.016313612887397376,45,0.7047853636107098,0.689212417257942,0.698895304646344,0.6984648661560654,0.7017004120807324,0.6986116727503587,0.005217332125338638
48,0.028722190856933595,0.002474366120468312,4.59777717590332,0.19083787546278683,0.2,9,"{'clf__data_contamination': 0.2, 'clf__knn_neighbors': 9}",0.6541864101705359,0.6409145891236931,0.6407281765615391,0.629309481213499,0.6816480880144227,0.649357349016738,0.0179648071070804,48,0.7006126341868733,0.6823028896099439,0.6887779961091597,0.6874353787309204,0.6911262070078005,0.6900510211289395,0.006019957058826454
49,0.0293212890625,0.0004892214602203429,4.643915319442749,0.1884407451567439,0.2,10,"{'clf__data_contamination': 0.2, 'clf__knn_neighbors': 10}",0.6582457957743012,0.6367416741449619,0.6379546561296121,0.6205293601348225,0.6687331679671086,0.6444409308301613,0.017051689695495753,51,0.6935494897283399,0.6775890593914512,0.6896408150600335,0.6846767944840118,0.6823069380164128,0.6855526193360498,0.005574640503924659
50,0.02952103614807129,0.0017397583152480305,4.133345651626587,0.13236086571249245,0.25,1,"{'clf__data_contamination': 0.25, 'clf__knn_neighbors': 1}",0.6595907968776701,0.652572627841298,0.6658454528344384,0.627982412183931,0.6539193492207757,0.6519821277916227,0.012885429701240464,47,0.7681287559145825,0.7664922874549445,0.7732155137221687,0.7576495363952322,0.7716346017477343,0.7674241390469325,0.005443816787918266
51,0.02912149429321289,0.0011630967801805625,4.092777872085572,0.12198502052966709,0.25,2,"{'clf__data_contamination': 0.25, 'clf__knn_neighbors': 2}",0.6534473461309891,0.6596491942997152,0.6422881374399387,0.6231096243867329,0.6653837348861626,0.6487756074287077,0.0149446972799915,49,0.7300616159716857,0.7369813538184575,0.7462217387734716,0.7298115319942309,0.7455784099335651,0.7377309300982822,0.007152256732332571
52,0.029120874404907227,0.0019334478865891814,4.08539137840271,0.13329160341373864,0.25,3,"{'clf__data_contamination': 0.25, 'clf__knn_neighbors': 3}",0.6655830551383211,0.6557476042234096,0.6401661104300767,0.6313038750714468,0.6727643767743873,0.6531130043275282,0.015439429415497447,44,0.719457993053515,0.7178807444870257,0.7278629160902493,0.7179907723927728,0.7329760921713873,0.72323370363899,0.00611133753601465
53,0.02971968650817871,0.004107141588033528,4.094747734069824,0.14025018650223545,0.25,4,"{'clf__data_contamination': 0.25, 'clf__knn_neighbors': 4}",0.6452433704114907,0.6529976665184571,0.6317376445291653,0.6182122854973394,0.6601908132480736,0.6416763560409052,0.015053380890100299,53,0.7142763745087495,0.7052712196054449,0.7176673620311317,0.7044292450823516,0.7226837263343728,0.7128655855124102,0.007075160859069479
54,0.02792530059814453,0.0036231919755906504,4.131005811691284,0.14281414246738394,0.25,5,"{'clf__data_contamination': 0.25, 'clf__knn_neighbors': 5}",0.6390821888576855,0.6332882958735839,0.6219865731581197,0.6172218651292396,0.6596823165953382,0.6342522479227933,0.014909236339972556,64,0.6994411852244595,0.6987842591090796,0.703431287403039,0.6955497524483568,0.7021451805028308,0.6998703329375531,0.002752688432594059
55,0.02932109832763672,0.001493304896495516,4.113047456741333,0.1076475524205333,0.25,6,"{'clf__data_contamination': 0.25, 'clf__knn_neighbors': 6}",0.6459542215970611,0.6285022723479737,0.6301483999084014,0.6146131377565656,0.665098044306051,0.6368632151832105,0.017262166885841857,59,0.6928221268528627,0.6950321951080743,0.6980783228540683,0.6833082476117722,0.7019636951786365,0.6942409175210829,0.0062694390971359745
