,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
40,0.5790505409240723,0.0017393365292987849,0.18809771537780762,0.0021481810714839896,10.0,1e-08,"{'clf__C': 10.0, 'clf__gamma': 1e-08}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
41,0.5846354961395264,0.009982289900262039,0.18849639892578124,0.005606195221126246,10.0,1e-07,"{'clf__C': 10.0, 'clf__gamma': 1e-07}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
42,0.5782523155212402,0.004521994493813602,0.19069061279296876,0.00886216302655982,10.0,1e-06,"{'clf__C': 10.0, 'clf__gamma': 1e-06}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
43,0.5559301853179932,0.0017123071730420526,0.1912893295288086,0.00967717648045786,10.0,1e-05,"{'clf__C': 10.0, 'clf__gamma': 1e-05}",0.2079039435076587,0.15143340172502584,0.16260775849218606,0.14818976602372905,0.15426769796164555,0.16488051354204902,0.022037325904046896,105,0.1705356944752471,0.15602122989672393,0.15020430866368323,0.1604298309327082,0.1721361472790084,0.16186544224947416,0.008400696278818162
44,0.307177209854126,0.006555123722712825,0.18071889877319336,0.005930358444756823,10.0,0.0001,"{'clf__C': 10.0, 'clf__gamma': 0.0001}",0.561032876838338,0.5618447070008411,0.5653038070951126,0.61092497866211,0.5475826273963292,0.5693377993985462,0.021652585315668892,83,0.602199928525361,0.5892761243713616,0.5863786839841588,0.5831328079076284,0.5972290443753145,0.5916433178327648,0.0070482781436691745
45,0.1619657516479492,0.003815305180390368,0.14281868934631348,0.008037839578484066,10.0,0.001,"{'clf__C': 10.0, 'clf__gamma': 0.001}",0.6687162985516534,0.7396490067848698,0.6781166482524672,0.704081852629334,0.6585124696057625,0.6898152551648172,0.02915073364892783,66,0.7271656222598162,0.7261482923724001,0.7093814504604052,0.7183263135637217,0.7319479406867826,0.7225939238686252,0.007922291884959236
46,0.11668696403503417,0.004460690950365252,0.1021273136138916,0.005447750530677837,10.0,0.01,"{'clf__C': 10.0, 'clf__gamma': 0.01}",0.7884532561895645,0.8156456359819411,0.7889554264645972,0.8115310824212187,0.7886715805110298,0.7986513963136702,0.012266222832569678,8,0.8460690925885196,0.8261760609687446,0.8378813706200632,0.823199700848296,0.8437450773237554,0.8354142604698758,0.009203851217771324
47,0.16136784553527833,0.002129178495476748,0.09315071105957032,0.004746335617067197,10.0,0.1,"{'clf__C': 10.0, 'clf__gamma': 0.1}",0.7948118490125158,0.8307851101734645,0.7834280995721773,0.8308256648380123,0.8161981301778043,0.811209770754795,0.019149799137005305,4,0.9415874107598257,0.9470008459963047,0.9440395465477514,0.9517509960344596,0.9478666613176181,0.9464490921311919,0.003460230495236531
48,0.6011909961700439,0.009385307353717056,0.1348393440246582,0.004388351883389408,10.0,1.0,"{'clf__C': 10.0, 'clf__gamma': 1.0}",0.6944723583604493,0.6168365397054572,0.608422318578905,0.6686093328844185,0.6757148320309867,0.6528110763120433,0.03398340317221426,71,0.9724644322853255,0.9723543696815616,0.9743969005684299,0.970966300386874,0.9710724778906922,0.9722508961625766,0.0012410072751805588
49,0.7758684158325195,0.004280254148703167,0.19502367973327636,0.007315049616977478,10.0,10.0,"{'clf__C': 10.0, 'clf__gamma': 10.0}",0.236620788001385,0.23031004026638618,0.20937171017073672,0.2923875579053028,0.3024463610638211,0.25422729148152634,0.03653855949576829,100,0.9736326709252794,0.9752711713709994,0.9741979716969282,0.9739807178094091,0.9749345056878077,0.9744034074980847,0.0006082737430190653
